time_s,speed_kmh,engine_temp_c,battery_v,vibration_g,fuel_pressure,true_anomaly,ai_anomaly,anomaly_score_norm
666,66.57295,92.14235,12.2074995,0.10821635,3.303596,0,0,0.08783462746282689
667,84.40367,81.75265,12.899606,0.13790275,3.3626535,0,0,0.23973390011140838
668,43.092926,117.03056,12.143149,0.12926146,3.5769932,1,0,0.33293553331180803
669,80.75444,91.07072,12.41067,0.15443042,3.6597133,0,0,0.12034110235808937
670,82.53478,84.47222,12.595692,0.14608492,3.7241874,0,0,0.16436341876519522
671,49.57238,90.87964,11.9106,0.11147232,3.8139257,0,0,0.1423308919038011
672,67.10955,89.28505,12.544078,0.1409351,3.4865108,0,0,0.04759956596657389
673,67.0499,85.301895,12.0834675,0.13601066,3.7387223,0,0,0.11337158582308271
674,56.9148,82.96649,12.646834,0.14717852,3.431539,0,0,0.06592065521401225
675,63.435043,78.20922,12.111205,0.14725626,3.6804183,0,0,0.1172950906802992
676,60.32843,89.7836,12.607831,0.13077375,3.5414977,0,0,0.04169811057424777
677,89.17552,80.22424,12.73175,0.12664269,3.5891356,0,0,0.19200253331088024
678,81.22585,88.5378,12.658431,0.12755392,3.5847015,0,0,0.08815847794483722
679,84.79846,86.75659,12.475395,0.13140345,3.179059,0,0,0.17195014410946552
680,79.51106,91.48221,12.330609,0.13345021,3.2751756,0,0,0.11544154289967312
681,61.21282,86.588844,12.227074,0.13596742,3.5205083,0,0,0.03525126884011809
682,67.46465,86.46433,12.8413105,0.14803582,3.1625443,0,0,0.1600510407235627
683,77.807625,91.78334,12.190151,0.13788144,3.6662421,0,0,0.13334997644904478
684,60.894123,89.81162,12.088881,0.13076955,3.6743112,0,0,0.07516683636370614
685,80.44436,89.729355,12.59961,0.1430883,3.5654342,0,0,0.08137167426954572
686,71.10756,90.507095,12.161159,0.12523568,3.2757733,0,0,0.0957991690111959
687,69.95644,80.49499,12.114981,0.116470374,3.7760277,0,0,0.16005903378062014
688,81.00549,91.96882,11.966919,0.10539399,3.907442,0,0,0.2999707071940779
689,78.52717,91.259155,12.255127,0.1253606,3.5294154,0,0,0.09154210020959508
690,70.66084,119.34592,12.375186,0.14479333,3.602107,1,0,0.4005620769901521
691,86.04714,87.00005,12.472927,0.12896535,3.5403478,0,0,0.09416221769253674
692,63.82384,88.03564,12.685391,0.12715578,3.6060739,0,0,0.056146238759365974
693,80.97178,87.57131,12.558069,0.1498145,3.4760883,0,0,0.10183263768194695
694,80.918655,89.924644,12.342738,0.15087312,3.493087,0,0,0.09910078454323501
695,72.06466,95.423676,12.340541,0.11444167,3.6811435,0,0,0.1298939865460168
696,78.59117,93.68708,12.553047,0.15923677,3.9691248,0,0,0.3334894418841252
697,62.985653,81.72848,12.781771,0.15403983,3.2199857,0,0,0.15357462382702336
698,84.90121,91.41119,12.437894,0.1198536,3.4792376,0,0,0.10155239895386381
699,73.97324,94.95669,9.063069,0.12050989,3.263908,1,1,0.6363177354162617
700,70.75353,90.25717,12.10214,0.15919858,3.818405,0,0,0.23628770117125542
701,86.62651,93.78907,11.966438,0.1403762,3.3824525,0,0,0.18886858432515974
702,69.24578,98.40649,12.599881,0.09022733,3.2113597,0,0,0.227434150032357
703,62.354496,93.47457,12.573394,0.10318362,3.6276374,0,0,0.08402909292200267
704,61.01983,89.613396,12.573209,0.12552252,3.8488622,0,0,0.12824978518774333
705,82.790306,93.60304,12.3614025,0.1181343,3.6327195,0,0,0.142234046208368
706,64.06706,89.11273,12.822081,0.12376505,3.5409596,0,0,0.07880468903964
707,94.5575,88.51842,12.254765,0.14792667,3.581828,0,0,0.22559739714295646
708,56.325512,86.652374,12.686581,0.15740785,3.782968,0,0,0.158763120773888
709,94.241646,96.23699,12.388377,0.14131173,3.3251603,0,0,0.2359669916064212
710,79.51653,84.33819,12.217495,0.16120909,3.4776306,0,0,0.11362988979066824
711,76.565506,96.10251,12.577759,0.16685794,3.409462,0,0,0.17542271705467682
712,72.2067,90.95026,12.522891,0.16478956,3.266427,0,0,0.14701434881057285
713,81.76748,81.464615,12.5070915,0.14657883,3.434325,0,0,0.09939042995257408
714,77.516945,90.30953,12.424383,0.0994927,3.7215443,0,0,0.1346927833648709
715,89.040436,77.981224,12.388632,0.15373673,3.6133204,0,0,0.20774076264572328
716,79.260735,91.6189,13.116511,0.16059838,3.6288621,0,0,0.2813950493457369
717,79.72945,92.92745,12.755277,0.13824339,3.5292952,0,0,0.12420532183186606
718,74.69517,85.5494,12.616848,0.17223926,3.6046648,0,0,0.1181902283736902
719,77.8636,89.138725,12.433539,0.15612848,3.339882,0,0,0.11417345879997132
720,81.60972,98.30152,12.7021475,0.15217033,3.438098,0,0,0.19418008094410655
721,61.525528,86.01169,12.555398,0.15249039,3.538401,0,0,0.06272682141262109
722,65.23773,83.2555,12.407862,0.13928626,3.5555031,0,0,0.04773359090793594
723,86.241455,95.96791,12.30893,0.09326453,3.5640376,0,0,0.21934892059121758
724,80.60354,98.38203,12.375725,0.13031898,3.472333,0,0,0.1408031776434856
725,77.13794,88.59701,11.448873,0.16251233,3.4245152,0,0,0.3491497503223535
726,79.24184,93.6452,12.463181,0.12346909,4.131554,0,0,0.3220577977441371
727,82.60985,95.30459,12.253457,0.13683547,3.6813574,0,0,0.17878726822480584
728,73.80977,84.894035,12.877801,0.116008155,3.5826294,0,0,0.1407437076709276
729,71.49446,86.18911,12.405804,0.17142567,3.4533584,0,0,0.10765736951668714
730,81.30289,94.77914,12.043311,0.1742813,3.4097562,0,0,0.21992741093536206
731,69.62441,97.05891,12.3850355,0.11713483,3.47384,0,0,0.09075563680966603
732,83.55115,91.45725,12.0861635,0.14472154,3.5585659,0,0,0.13382834185941983
733,62.500034,84.25273,12.542022,0.117640145,3.1239128,0,0,0.088094749640238
734,89.87144,98.59599,12.487285,0.15723462,3.1861222,0,0,0.3269311473474811
735,84.35662,86.01467,12.687352,0.15237197,3.3726234,0,0,0.1589154035830851
736,82.238464,87.00261,12.162736,0.15735336,3.5414279,0,0,0.1265373743460929
737,89.54935,90.39871,12.410202,0.15141304,3.4521453,0,0,0.15033174354481849
738,96.41819,96.46648,11.990494,0.20691723,3.7956243,0,0,0.48407262410364393
739,89.944885,92.97416,12.610449,0.12441397,3.2035205,0,0,0.2020696233793393
740,61.426914,90.787155,12.555661,0.096501395,3.349731,0,0,0.08812825771727673
741,67.07109,91.037766,12.548741,0.12567374,3.8040183,0,0,0.12692158861641878
742,73.64661,88.94733,12.400486,0.105463535,3.526224,0,0,0.057971349399747574
743,80.18034,91.52883,12.524432,0.11024092,3.6769686,0,0,0.12038937162014973
744,85.11739,76.09867,12.881302,0.1225324,3.9102495,0,0,0.36930435869380807
745,72.70145,87.27169,12.314472,0.11790694,3.3612392,0,0,0.061901126149586205
746,81.841354,89.96956,12.441593,0.121828325,3.480137,0,0,0.0881625961289969
747,72.431366,83.01604,12.0741625,0.14658007,3.4455147,0,0,0.07564931094082539
748,73.87824,90.710846,12.139522,0.12681535,3.1090815,0,0,0.14098661481493158
749,65.93174,87.76493,12.429344,0.12937558,3.4379206,0,0,0.027083948532558688
750,70.76767,97.57267,12.73118,0.1532685,3.6762125,0,0,0.17035149627578206
751,66.48151,96.668335,12.323115,0.11791431,3.6081178,0,0,0.09931817630491524
752,70.23469,86.48211,12.329225,0.12982644,3.6238167,0,0,0.06683905845830085
753,90.521614,88.0648,12.277934,0.15257601,3.4248981,0,0,0.161611392909209
754,70.4797,88.45705,12.239573,0.0964085,3.3687806,0,0,0.12239211238646541
755,106.28271,86.576225,12.488491,0.10544324,3.7538512,0,0,0.29957587024970345
756,84.873985,89.817345,11.950823,0.14935935,3.4005365,0,0,0.15407500651923722
757,81.76779,85.05845,12.784282,0.15072417,3.5588164,0,0,0.1454120200345156
758,71.3112,83.204384,12.200374,0.17694001,3.532667,0,0,0.12114829961121676
759,86.86996,91.97856,12.616571,0.14659686,3.7923434,0,0,0.20329125004112925
760,74.07928,92.02015,12.019,0.15343443,3.6942825,0,0,0.14370639880819558
761,81.02128,84.85837,12.600652,0.1366012,3.2409482,0,0,0.14068897483341647
762,105.36429,93.36411,12.6015835,0.15862669,3.2624893,0,0,0.36568788674322583
763,78.76183,85.73679,12.515261,0.17272605,3.615782,0,0,0.15450940791614176
764,91.170906,90.16781,12.101671,0.10310559,3.4871325,0,0,0.17817883071506635
765,72.598885,93.010956,12.474864,0.14457177,3.4089656,0,0,0.06922453234082104
766,79.229996,88.74838,12.045083,0.18232673,3.7031255,0,0,0.22597009847440686
767,97.23387,91.1973,12.324171,0.6503592,3.5374918,1,1,0.7107876976430643
768,73.198944,86.34856,12.708824,0.16961095,3.5104914,0,0,0.12163271384805907
769,97.53262,87.95544,12.63901,0.13618207,3.6559658,0,0,0.2306749683244318
770,86.42195,87.91549,12.404555,0.14257003,3.4249783,0,0,0.10646218357021198
771,73.65283,85.21886,12.107558,0.13749692,3.8137038,0,0,0.1611520620631659
772,85.53144,88.07481,12.593677,0.09841391,3.3423905,0,0,0.17398395403920386
773,88.85957,81.22247,12.405814,0.121066235,3.6313858,0,0,0.16685926862494782
774,85.2756,86.516624,11.703905,0.1207003,3.7867665,0,0,0.2843143548601007
775,63.275528,87.55481,12.6347885,0.14807908,3.224541,0,0,0.10273022429347511
776,71.623505,87.705025,12.39273,0.1532548,3.431333,0,0,0.06927750341569383
777,76.33362,87.78514,12.7607355,0.14464754,3.7284415,0,0,0.1314328453592123
778,77.97524,88.69046,12.071419,0.15546969,3.731449,0,0,0.18144347528112303
779,84.83393,91.40311,11.446989,0.13913397,3.4657009,0,0,0.3503733597901161
780,80.3087,93.385056,12.483726,0.16419297,3.3530657,0,0,0.15719635860079417
781,65.0796,85.770164,12.487469,0.13271558,3.6911871,0,0,0.06952633108580641
782,82.13327,83.009476,11.892798,0.14222392,3.7367098,0,0,0.20342343783795291
783,84.332275,83.82169,12.10645,0.13685429,3.2670674,0,0,0.17296011749758977
784,83.71636,86.6023,13.226565,0.1555472,3.2592173,0,0,0.37141061836186073
785,88.81522,87.285065,12.308317,0.13598365,3.5450513,0,0,0.11661113760383757
786,86.232506,85.201004,12.6192875,0.16264488,3.6258721,0,0,0.17426888718804134
787,82.36791,82.576675,12.2048025,0.11854097,3.4401863,0,0,0.12201091910229722
788,76.95423,86.78289,11.772909,0.11649879,3.6358588,0,0,0.18372029849515548
789,60.92304,89.976814,12.348923,0.14421006,3.3579726,0,0,0.05596744396455766
790,81.702545,92.05098,12.320318,0.13908039,3.0770612,0,0,0.19206986843207452
791,79.35396,86.29482,12.280037,0.13059916,3.4152198,0,0,0.08554307495440527
792,79.86061,87.02302,12.365608,0.15773146,3.5126464,0,0,0.09376235366034225
793,64.24208,84.46054,12.47928,0.11997581,3.444832,0,0,0.028680245854014963
794,66.06079,88.94283,12.354965,0.12902637,3.2682793,0,0,0.07348183631984828
795,87.261734,84.86384,12.020798,0.17161542,3.1368701,0,0,0.3022453816270644
796,76.19055,91.97752,12.5458555,0.16887812,3.3971822,0,0,0.12679828427631856
797,83.25411,80.18843,11.815188,0.17307502,3.679531,0,0,0.316606879491097
798,76.57237,87.32545,11.784893,0.13264367,3.7512395,0,0,0.18161897163262497
799,76.433975,90.634926,12.621754,0.16283104,3.7375426,0,0,0.15617178976959079
800,85.363594,90.05431,12.552106,0.12370275,3.336818,0,0,0.1403867571324019
801,70.661804,102.60604,12.382781,0.11719284,3.2692587,0,0,0.25209913461968536
802,76.62213,90.895546,11.981365,0.09130194,3.5993268,0,0,0.16070800201833724
803,70.87403,84.13192,12.187627,0.16889438,3.6270201,0,0,0.11128133893705616
804,70.98486,88.68048,12.321176,0.8584041,3.580034,1,1,0.6072709641125651
805,72.0684,80.282135,11.921232,0.13350356,3.0971873,0,0,0.18291501936229027
806,77.20897,88.7659,12.178291,0.12039801,3.3266232,0,0,0.10169968827382125
807,70.024925,85.00911,12.595699,0.14891577,3.4940622,0,0,0.06600218930847335
808,87.19204,93.756805,12.828192,0.13608335,3.5974436,0,0,0.18254649862064276
809,65.50775,86.437584,12.27417,0.10665754,3.6534615,0,0,0.08656067817245372
810,72.40179,88.60684,12.626946,0.14503413,3.5288508,0,0,0.06191693549962163
811,69.687195,86.018234,11.825782,0.106169,3.5661569,0,0,0.13373662337890624
812,88.36567,97.89561,12.597836,0.12743472,3.516973,0,0,0.173709625666993
813,75.67018,87.60041,12.158815,0.095697306,3.6371238,0,0,0.13206537436075672
814,83.82923,98.374664,12.492204,0.11343546,3.5625732,0,0,0.18361242565382618
815,58.458775,93.28784,12.325674,0.13279998,3.5131476,0,0,0.03682667351456381
816,75.78589,91.6326,12.796124,0.09860223,3.4463263,0,0,0.11811052898164265
817,81.81019,91.07108,12.13767,0.111282185,3.5162582,0,0,0.11671427411285906
818,73.532684,91.20151,12.588282,0.13671896,3.5969183,0,0,0.057722452042116346
819,83.15814,79.599236,12.316148,0.13070694,3.5534952,0,0,0.1274038604619534
820,67.12146,87.84823,12.352509,0.17340146,3.5761652,0,0,0.12577345540199358
821,86.17638,93.47346,12.344844,0.17976612,3.7685444,0,0,0.30180634926311867
822,94.85805,89.008156,12.146298,0.13007057,3.5530329,0,0,0.2005235080321306
823,68.02442,82.231636,12.39577,0.14515495,3.3702004,0,0,0.05997286299285476
824,66.97915,89.00047,12.381206,0.14847523,3.6767213,0,0,0.09632212908346771
825,85.747055,97.78791,12.472372,0.13092394,3.2267604,0,0,0.2442617366944967
826,86.78562,95.50668,12.425351,0.11348198,3.2837174,0,0,0.21015389348872227
827,65.53569,88.967026,12.639399,0.13252187,3.5671694,0,0,0.054420075723570216
828,66.33456,94.03907,12.6770525,0.12971036,3.6032794,0,0,0.07804939846450554
829,67.48843,87.45405,12.084813,0.12502892,3.2509897,0,0,0.09009758333864137
830,56.62941,80.77194,12.660632,0.13716105,3.4234364,0,0,0.060696735055312034
831,60.65282,84.67366,12.044099,0.11531183,3.3787832,0,0,0.06513905902616646
832,59.561207,97.1151,12.576357,0.10674065,3.4026647,0,0,0.0928230949497596
833,61.68575,87.93532,12.585921,0.13302454,3.6887195,0,0,0.061883456387454516
834,68.775856,88.09296,11.826605,0.14210732,3.6413012,0,0,0.1393379609458788
835,71.221756,87.815254,12.427894,0.11207798,3.4961755,0,0,0.052628435640266646
836,84.139435,98.83967,12.259451,0.16063154,3.3908076,0,0,0.22610904336606852
837,58.403652,97.453285,12.17237,0.09379221,3.23007,0,0,0.18937478446763045
838,77.98119,100.42187,12.805256,0.12742832,3.7840369,0,0,0.29085178608769835
839,65.74685,88.53719,12.2038965,0.12771326,3.6184227,0,0,0.06017253660635835
840,67.13891,90.81496,12.158087,0.120844975,3.3586662,0,0,0.0742709369523733
841,74.126625,81.75801,12.4227085,0.1257621,3.64392,0,0,0.07644911616762773
842,55.89418,96.73026,12.605677,0.16536859,3.4859552,0,0,0.13133951041331138
843,70.686584,83.511024,12.357506,0.11832561,3.442578,0,0,0.061898746179901654
844,68.26624,90.4381,12.749911,0.18295756,3.5870423,0,0,0.1441339239189805
845,71.2637,83.871994,12.559293,0.1443744,3.3517003,0,0,0.0721916801868544
846,68.9665,86.41841,11.746536,0.13632435,3.4312487,0,0,0.15195159164588734
847,90.36167,85.18066,12.241159,0.15470564,3.5242922,0,0,0.16748583303792897
848,59.163425,86.33179,12.231447,0.18018028,3.4001098,0,0,0.11397718959942982
849,59.961277,86.67971,12.543808,0.11010878,3.633817,0,0,0.05945959084625507
850,58.768593,86.63812,11.612555,0.106975935,3.8738134,0,0,0.2996922198335532
851,59.172333,93.55024,13.164703,0.11448883,3.3491404,0,0,0.27225408515636973
852,58.078743,83.863335,12.559308,0.6533538,3.166975,1,1,0.6211697138578
853,76.06669,90.494415,12.444663,0.10351792,3.099652,0,0,0.16163543049539375
854,78.10391,95.485535,12.75447,0.13949874,3.4699063,0,0,0.14747344371271542
855,57.91226,86.833755,13.103096,0.16282707,3.367367,0,0,0.27643640321045915
856,55.015495,85.81412,12.661224,0.1305359,3.541572,0,0,0.03589749810571463
857,67.77107,88.255035,12.684644,0.12803182,1.5938532,1,1,0.5231956178669807
858,57.251152,95.31021,12.439207,0.11626236,3.1793566,0,0,0.13972664592543516
859,68.81773,90.38602,12.357542,0.1523791,3.1370232,0,0,0.1415498540091673
860,64.231316,86.763275,12.257261,0.11559901,3.5591867,0,0,0.05714022689359399
861,46.756973,91.842575,12.152166,0.16030641,3.5270858,0,0,0.07745658652322107
862,77.10052,83.91556,12.193895,0.17721745,3.4148364,0,0,0.15387210765874704
863,79.29398,92.837616,9.917683,0.144782,3.1685712,1,1,0.5602232403163938
864,54.915825,91.47762,12.377238,0.12722762,3.5942783,0,0,0.031360823603916566
865,56.87402,87.89929,11.8946,0.1490502,3.75438,0,0,0.1657273230971159
866,63.3158,85.249115,12.457275,0.15355387,3.5555966,0,0,0.04704471770194174
867,63.50668,85.01234,12.389101,0.1156335,3.3305051,0,0,0.05952610567861949
868,66.45144,92.123505,12.44408,0.12269462,3.5089104,0,0,0.0252545434605016
869,79.67081,95.59797,12.2433605,0.11338846,3.226777,0,0,0.20949671299891104
870,57.50101,86.27015,13.323058,0.1369318,3.7115922,0,0,0.2853947526054734
871,50.988247,91.75222,12.808035,0.13882668,3.5163689,0,0,0.06788801994110472
872,44.877773,79.028725,12.026637,0.09544038,3.1463685,0,0,0.19876064187659714
873,51.060436,86.54432,12.46986,0.11642624,3.439865,0,0,0.027712707932368796
874,57.73632,89.31564,12.217598,0.101923086,3.5926602,0,0,0.05409789536326082
875,75.71016,84.92603,12.095656,0.11987909,3.4333904,0,0,0.0725224613499732
876,52.284588,84.795395,11.997978,0.13716264,3.444821,0,0,0.07141014705974702
877,59.39388,86.14249,12.529665,0.11502729,3.2551196,0,0,0.06876136279347111
878,56.686306,90.945786,12.195586,0.12232663,3.6133082,0,0,0.038049940750204514
879,68.42823,88.55159,12.690348,0.10166788,3.3703063,0,0,0.09022772882569496
880,81.50667,78.30047,12.698134,0.14449313,3.068711,0,0,0.24436834046180078
881,50.621014,78.891495,12.812174,0.124425046,3.4257486,0,0,0.08343126330168005
882,50.727047,86.46402,12.144284,0.110784344,3.69623,0,0,0.06415585044505778
883,65.75414,91.79009,12.542609,0.12909679,3.422614,0,0,0.039476511021321214
884,61.82196,75.76744,12.589736,0.13451688,3.847597,0,0,0.19116233587630183
885,73.16011,87.0096,12.257747,0.12028269,3.5857935,0,0,0.058209286997741194
886,60.221767,86.880264,12.168468,0.10058564,3.5677516,0,0,0.06253597342299744
887,50.478527,96.456436,12.882856,0.16135076,3.4743204,0,0,0.1873412030638899
888,59.666546,87.59285,12.468248,0.11716783,3.4863427,0,0,0.022242263019219277
889,64.53514,91.436104,12.590791,0.86275727,3.4473152,1,1,0.6347678974545853
890,61.340656,90.230606,12.153378,0.15088712,3.439546,0,0,0.07186347527930237
891,57.89599,78.87465,12.034215,0.19952911,3.6061735,0,0,0.22963259296300131
892,63.177074,93.37164,12.229165,0.1066988,3.3128338,0,0,0.1035165488373816
893,63.890083,90.6107,12.362794,0.14094159,3.2848213,0,0,0.07098522215874292
894,65.70528,92.078156,12.080734,0.1187016,3.275361,0,0,0.10467745731196076
895,58.057167,109.171074,12.397046,0.118252784,3.9091308,0,0,0.4235190036886398
896,49.585068,79.12237,11.893449,0.1103883,3.6060686,0,0,0.10217526096676277
897,52.40943,98.16944,12.063986,0.103691615,3.5608985,0,0,0.11356399593360633
898,62.69335,88.11173,12.601274,0.13052085,3.288497,0,0,0.05935452920111861
899,42.144775,90.9886,12.581137,0.091582336,3.6246684,0,0,0.06680261961218781
900,53.686733,89.32737,12.282437,0.14577952,3.4766858,0,0,0.03605602173398048
901,45.75245,87.4367,12.09467,0.12397628,3.5428338,0,0,0.01995254206878505
902,49.659184,86.71164,12.091779,0.1332783,3.304676,0,0,0.06459191360120653
903,61.842194,91.211266,12.288019,0.12159732,3.5320537,0,0,0.026421878603542726
904,50.654713,81.98074,12.593355,0.11798328,3.4152334,0,0,0.04190424251270508
905,48.894295,93.32238,12.678473,0.13019843,3.3468778,0,0,0.06834877466210554
906,34.517723,87.49136,12.25104,0.093977846,3.6468213,0,0,0.06213178222537352
907,55.265377,83.92483,12.053952,0.120472886,3.1924584,0,0,0.08684179194093666
908,53.944515,87.327934,12.480353,0.10977999,3.6129553,0,0,0.04814713594304865
909,68.809296,95.86653,12.15294,0.11659327,3.6368973,0,0,0.11994214700959749
910,43.786354,86.90689,12.244524,0.07969642,3.3240712,0,0,0.1475542360647677
911,48.743393,91.37859,12.797583,0.15115823,3.3359344,0,0,0.10249002389584694
912,48.733837,85.93429,12.648134,0.11063615,3.4553947,0,0,0.04264941703990888
913,61.703053,93.38141,12.447392,0.15411904,3.5564072,0,0,0.06642115667269177
914,44.66453,93.02203,12.018424,0.14370811,3.469429,0,0,0.07895831453453017
915,48.09718,98.84023,12.463419,0.0983286,3.5867126,0,0,0.09810439469067955
916,51.07589,88.72203,12.718797,0.10376972,3.852596,0,0,0.18053895556136235
917,46.553528,92.94579,12.28731,0.17448683,3.3984566,0,0,0.12638917492074475
918,39.914223,90.09549,12.805334,0.15497564,3.156964,0,0,0.1501078724295929
919,46.011166,96.08713,12.787824,0.12237521,3.6651847,0,0,0.1003074696366566
920,54.498943,86.016205,12.899119,0.13239694,3.836663,0,0,0.20548932833048772
921,33.190548,93.33798,12.491573,0.10397835,3.5785537,0,0,0.036770886850560625
922,44.479156,88.64203,12.576218,0.13088663,3.2824502,0,0,0.0550469903342542
923,35.842766,89.29713,12.824256,0.10357774,3.4752216,0,0,0.0588010862878835
924,54.489765,90.07936,12.534218,0.086597815,3.2762952,0,0,0.12932325430242453
925,27.003548,90.884315,12.24963,0.08707066,3.628571,0,0,0.10004245668009981
926,36.343163,89.044464,12.265437,0.11859344,3.2297418,0,0,0.07191052839046919
927,45.40235,90.70166,12.471566,0.100079834,3.4399743,0,0,0.030225512447591307
928,56.9843,97.52115,12.012832,0.1271466,3.2991323,0,0,0.13039780490367114
929,40.37128,94.56026,12.357022,0.098692425,3.5253649,0,0,0.042782352744253016
930,35.17749,93.98122,12.728964,0.10194167,3.4267316,0,0,0.07232104192944844
931,59.242805,87.36016,11.742624,0.1466847,3.5353525,0,0,0.12762495117610906
932,25.653864,85.19405,12.860345,0.11777655,3.50447,0,0,0.09500468123223016
933,17.849796,94.41915,12.736712,0.10873161,3.302668,0,0,0.19054186162441555
934,43.942966,94.02525,12.262071,0.13955076,3.6253755,0,0,0.06385810041262208
935,34.228424,97.01072,12.563017,0.12672639,3.4902468,0,0,0.05668097116419457
936,28.743933,86.62981,12.400945,0.14330323,3.3022943,0,0,0.06922729454638155
937,45.74833,88.50429,12.768997,0.11367699,3.9481852,0,0,0.2227363747982819
938,40.812542,81.456924,12.694805,0.11181357,3.5952861,0,0,0.06719040531367237
939,32.44477,87.694275,11.979979,0.0902002,3.469348,0,0,0.08114484187073479
940,24.994843,94.641754,12.576179,0.10391781,3.783041,0,0,0.13140901593837828
941,46.236156,87.3287,12.338311,0.14241348,3.8683631,0,0,0.142709138802267
942,43.728626,92.86582,12.4248495,0.14786407,1.6340249,1,1,0.5572230224946303
943,35.951294,88.713135,12.181548,0.13718176,3.5694795,0,0,0.03758503055136364
944,55.127316,91.288155,12.924441,0.09167982,3.3023994,0,0,0.19998208432245068
945,25.679432,83.93162,12.712019,0.13450262,3.4705615,0,0,0.07931258297221055
946,20.845854,90.09831,12.178069,0.07365256,3.4601874,0,0,0.21025872356970943
947,28.904375,74.71875,11.999617,0.13241453,3.5369654,0,0,0.13907513077886435
948,35.091526,88.74212,12.284298,0.11019008,3.5665522,0,0,0.012642911325777328
949,37.70627,81.526375,12.530351,0.1329038,3.6119657,0,0,0.047432209666768976
950,32.587616,95.710846,12.472062,0.08964484,3.5475285,0,0,0.08309888968444634
951,38.249306,93.57002,12.77594,0.14254801,3.2578514,0,0,0.10179520079487048
952,21.94378,92.01844,12.636976,0.08167239,3.3123066,0,0,0.20548138154739415
953,48.628952,97.29221,12.69087,0.11094538,3.3907185,0,0,0.1133473094549885
954,33.10368,84.94467,12.498056,0.09658995,3.4435518,0,0,0.0473849982499015
955,44.833797,98.42813,11.983211,0.0873312,3.7101548,0,0,0.2064486715287689
956,36.82551,94.354324,12.34129,0.12030331,3.2674122,0,0,0.060443771324465434
957,37.70502,88.51262,12.718027,0.1549743,3.428517,0,0,0.07835840466553834
958,38.576275,95.37552,12.384543,0.17262624,3.6906018,0,0,0.1698941129881263
959,37.09865,84.16795,12.550927,0.12049245,3.4400246,0,0,0.014340056261276879
960,38.793663,85.57884,12.304376,0.14173046,3.5920832,0,0,0.03048668258645093
961,45.404793,86.66045,12.091057,0.1273443,3.4720917,0,0,0.021360826676652733
962,33.82724,87.06048,12.362997,0.12689129,3.5513566,0,0,2.9366985399015277e-08
963,38.70282,84.42453,12.492714,0.11250844,3.4543054,0,0,0.02178744259419041
964,30.468197,95.82468,12.203294,0.11913564,3.633413,0,0,0.0716527433925278
965,45.52156,88.416916,12.329287,0.13351035,3.1909888,0,0,0.08143223356802332
966,24.11335,91.47563,12.118161,0.10048748,3.4273376,0,0,0.10155048509659803
967,48.64566,86.86326,12.735773,0.12277295,3.5593145,0,0,0.031374111944799665
968,29.995804,80.61388,12.311664,0.1138293,3.606739,0,0,0.05241967804393621
969,15.852886,91.06907,12.835827,0.12445451,3.7985904,0,0,0.23481037327334697
970,31.207113,80.15937,12.858624,0.09428292,3.4217951,0,0,0.1582416485542688
971,22.883205,89.379326,9.829661,0.11041076,3.7958963,1,1,0.6188925894213188
972,37.870018,82.88277,12.0974655,0.15717512,3.3681953,0,0,0.09333539055195006
973,22.709452,99.662544,11.774231,0.13463593,3.7657292,0,0,0.3101652056461477
974,24.548265,94.284805,11.958389,0.13925771,3.6634934,0,0,0.15983251110098118
975,9.891381,90.25856,11.987849,0.10543433,3.3173082,0,0,0.33782471018363636
976,24.042742,96.05012,12.81354,0.11844132,3.5614078,0,0,0.13261465375706794
977,4.1083784,85.50178,12.434748,0.122098915,3.4897528,0,0,0.32260946810854096
978,12.291905,92.45253,12.516881,0.13735107,3.6251168,0,0,0.19839628391783526
979,35.52122,90.73595,11.733873,0.07872856,3.4553456,0,0,0.1926214099019743
980,35.563637,91.05873,12.04061,0.09147299,3.4385507,0,0,0.08968379354958322
981,31.751236,96.102135,12.666124,0.1420645,3.773819,0,0,0.12119890630019015
982,17.620373,93.40455,12.4860325,0.1032724,3.4802558,0,0,0.11361086065759385
983,26.609005,91.187416,12.355839,0.099870086,3.6652844,0,0,0.0741816443309593
984,26.84857,81.47106,9.496793,0.088341065,3.4549296,1,1,0.6473137942117809
985,15.101978,84.94696,12.890739,0.09645066,3.8333325,0,0,0.3445320137103012
986,41.52318,89.13532,12.333687,0.092714205,3.3643332,0,0,0.06835856028174281
987,35.068966,90.2174,12.420811,0.15935637,3.3771713,0,0,0.08831932904730988
988,23.894464,84.10117,12.457779,0.11149851,3.8049035,0,0,0.1444824878610248
989,26.184332,101.81221,13.117633,0.11193316,3.4110107,0,0,0.3768808948036998
990,27.81331,97.33744,11.770193,0.1256682,3.8202147,0,0,0.252055590526599
991,5.1288204,92.76768,10.409648,0.121811315,3.678368,1,1,0.6450796076749014
992,22.893747,90.11889,9.739933,0.13036464,3.46907,1,1,0.5570620252737686
993,18.367733,88.69926,12.570031,0.1306563,3.1373413,0,0,0.20130482234617353
994,14.996165,85.002304,12.202788,0.09488118,3.4961364,0,0,0.15497567256979405
995,22.02888,90.15088,12.38531,0.105057105,3.520326,0,0,0.08785929145241467
996,42.64702,91.05381,12.613423,0.13670415,3.7334435,0,0,0.06492633855737162
997,30.911636,83.5578,13.333873,0.10490804,3.8176894,0,0,0.3218888857206673
998,18.62728,91.43903,12.642411,0.10921151,3.3630025,0,0,0.12267095083416402
